#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 02 09 03 50 152  8.1  9.9  1.81  9.09  6.69  37 1021.8  24.2  24.9 999.0 99.0 99.00
2014 02 09 04 50 155  7.8  9.3  1.66  8.33  5.85 134 1021.6  24.1  24.9 999.0 99.0 99.00
2014 02 09 05 50 158  8.4  9.6  1.56 10.00  5.59  48 1021.0  24.1  24.9 999.0 99.0 99.00
2014 02 09 06 50 162  8.0  9.7  1.66  9.09  5.79 144 1020.5  24.1  24.8 999.0 99.0 99.00
2014 02 09 07 50 171  7.4  8.9  1.65  8.33  5.71   6 1020.1  24.1  24.7 999.0 99.0 99.00
2014 02 09 08 50 175  6.6  7.7  1.67  8.33  5.68 141 1019.9  24.0  24.5 999.0 99.0 99.00
2014 02 09 09 50 180  5.9  7.7  1.67  9.09  5.79  77 1020.1  24.0  24.4 999.0 99.0 99.00
2014 02 09 10 50 182  5.9  7.3  1.60  9.09  5.83  76 1020.4  24.0  24.3 999.0 99.0 99.00
2014 02 09 11 50 174  6.1  7.2  1.71  9.09  6.21 108 1020.5  24.0  24.3 999.0 99.0 99.00
2014 02 09 12 50 174  5.1  6.6  1.67  9.09  6.35 122 1020.9  24.1  24.3 999.0 99.0 99.00
2014 02 09 13 50 158  6.1  7.6  1.70  8.33  6.41  86 1021.2  23.8  24.5 999.0 99.0 99.00
2014 02 09 14 50 157  5.9  6.8  1.74  8.33  6.40 135 1020.9  23.8  24.5 999.0 99.0 99.00
2014 02 09 15 50 157  5.7  6.9  1.70  8.33  6.57 119 1020.0  23.9  24.6 999.0 99.0 99.00
2014 02 09 16 50 183  6.3  7.3  1.71  8.33  6.52 113 1019.0  24.5  24.7 999.0 99.0 99.00
2014 02 09 17 50 184  6.2  7.7  1.77  9.09  6.63 116 1018.2  24.4  24.7 999.0 99.0 99.00
2014 02 09 18 50 194  6.6  7.8  1.61  9.09  6.03 107 1017.8  24.6  24.7 999.0 99.0 99.00
2014 02 09 19 50 200  6.2  7.4  1.67  8.33  5.99 140 1017.7  24.6  24.7 999.0 99.0 99.00
2014 02 09 20 50 200  6.5  7.9  1.71  8.33  6.16 131 1017.9  24.8  24.7 999.0 99.0 99.00
2014 02 09 22 50 201  6.8  8.1  1.51  8.33  5.92 130 1018.2  24.6  24.6 999.0 99.0 99.00
2014 02 09 23 50 204  5.6  6.5  1.57  9.09  6.10 109 1018.7  24.5  24.6 999.0 99.0 99.00
2014 02 10 00 50 208  6.1  6.8  1.42  7.69  5.82 132 1019.1  24.5  24.6 999.0 99.0 99.00
2014 02 10 01 50 206  5.2  6.2  1.52  7.69  5.97 136 1019.1  24.4  24.5 999.0 99.0 99.00
2014 02 10 02 50 225  5.1  6.1  1.48  8.33  6.14 121 1019.4  24.4  24.5 999.0 99.0 99.00
2014 02 10 03 50 225  4.3  5.1  1.65  9.09  6.10 114 1019.2  24.2  24.5 999.0 99.0 99.00
2014 02 10 04 50 206  3.3  3.9  1.53  8.33  6.42 129 1018.9  24.1  24.5 999.0 99.0 99.00
2014 02 10 05 50 228  3.5  4.6  1.59  9.09  6.31 122 1018.3  24.1  24.5 999.0 99.0 99.00
2014 02 10 06 50 207  3.8  4.4  1.58  9.09  6.26 129 1017.5  24.0  24.5 999.0 99.0 99.00
2014 02 10 07 50 182  4.5  5.4  1.49  7.69  6.07 139 1017.1  23.9  24.5 999.0 99.0 99.00
2014 02 10 08 50 189  4.2  5.3  1.44  9.09  6.09 124 1017.3  23.7  24.5 999.0 99.0 99.00
2014 02 10 09 50 188  4.0  4.9  1.51  9.09  6.35 130 1017.9  23.8  24.5 999.0 99.0 99.00
2014 02 10 10 50 221  3.4  4.0  1.51  8.33  6.37 135 1018.4  23.9  24.4 999.0 99.0 99.00
2014 02 10 11 50 227  2.2  2.8  1.25  8.33  6.16 122 1019.0  24.1  24.5 999.0 99.0 99.00
2014 02 10 12 50 236  2.1  3.0  1.43  9.09  6.58 123 1019.5  24.2  24.5 999.0 99.0 99.00
2014 02 10 13 50 227  1.9  2.8  1.26  8.33  6.30 124 1020.2  24.3  24.6 999.0 99.0 99.00
2014 02 10 14 50 201  1.9  2.5  1.19  9.09  6.31 139 1019.8  24.3  24.8 999.0 99.0 99.00
2014 02 10 15 50 228  1.6  2.3  1.21  9.09  6.41 133 1019.4  24.3  25.1 999.0 99.0 99.00
2014 02 10 16 50 212  2.1  2.6  1.27  8.33  6.54 111 1018.6  24.4  25.5 999.0 99.0 99.00
2014 02 10 18 50 183  1.9  2.6  1.20  8.33  6.23 110 1017.7  24.6  26.1 999.0 99.0 99.00
2014 02 10 19 50 198  2.2  2.8  1.24  8.33  6.14 132 1017.8  24.8  26.0 999.0 99.0 99.00
2014 02 10 20 50 191  1.4  2.1  1.28  9.09  6.47 125 1018.1  24.8  25.7 999.0 99.0 99.00
2014 02 10 21 50 127  0.5  1.0  1.26  9.09  6.44 126 1018.2  24.7  25.6 999.0 99.0 99.00
2014 02 10 22 50 162  1.2  1.6  1.26  9.09  6.51 120 1018.4  24.4  25.5 999.0 99.0 99.00
2014 02 10 23 50 185  1.9  2.8  1.27  9.09  6.56 128 1018.9  24.4  25.4 999.0 99.0 99.00
2014 02 11 00 50 175  1.6  2.3  1.21  9.09  6.59 121 1019.3  24.3  25.3 999.0 99.0 99.00
2014 02 11 01 50 184  2.2  2.9  1.21  8.33  6.68 124 1019.5  24.3  25.1 999.0 99.0 99.00
2014 02 11 02 50 178  2.3  2.9  1.37  9.09  7.06 113 1019.5  24.2  25.0 999.0 99.0 99.00
2014 02 11 03 50 186  4.2  5.2  1.47 10.81  7.43 345 1019.0  24.1  25.0 999.0 99.0 99.00
2014 02 11 04 50 190  4.1  5.1  1.59 10.81  7.41 353 1018.5  24.1  24.9 999.0 99.0 99.00
2014 02 11 05 50 194  5.0  6.1  1.77 10.00  7.79 350 1017.9  24.1  24.8 999.0 99.0 99.00
2014 02 11 06 50 208  5.8  7.1  1.60 10.00  7.14 337 1017.6  24.2  24.7 999.0 99.0 99.00
2014 02 11 07 50 223  5.9  7.1  1.72 10.00  6.96 349 1017.5  24.1  24.6 999.0 99.0 99.00
2014 02 11 08 50 234  5.7  7.1  1.94 10.00  7.16   3 1017.5  24.1  24.6 999.0 99.0 99.00
2014 02 11 09 50 235  6.2  7.3  1.72  9.09  6.49  17 1017.9  24.1  24.6 999.0 99.0 99.00
2014 02 11 10 50 232  6.0  6.9  1.82  9.09  6.87  94 1018.5  24.2  24.6 999.0 99.0 99.00
2014 02 11 11 50 235  5.5  6.7  1.63  9.09  6.46   5 1019.0  24.4  24.6 999.0 99.0 99.00
2014 02 11 12 50 240  5.4  6.3  1.67  9.09  6.61  48 1019.6  24.5  24.6 999.0 99.0 99.00
2014 02 11 13 50 240  4.8  5.8  1.54  9.09  6.44  45 1020.3  24.5  24.6 999.0 99.0 99.00
2014 02 11 14 50 233  4.5  5.6  1.72  9.09  6.86  48 1020.3  24.6  24.7 999.0 99.0 99.00
2014 02 11 15 50 241  4.8  5.5  1.41  9.09  6.49  32 1019.9  24.6  24.8 999.0 99.0 99.00
2014 02 11 16 50 246  5.2  6.2  1.44  9.09  6.35  34 1019.1  24.6  24.8 999.0 99.0 99.00
2014 02 11 17 50 249  4.5  5.5  1.56  9.09  6.56  50 1018.6  24.7  24.9 999.0 99.0 99.00
2014 02 11 18 50 273  5.7  7.2  1.57  8.33  6.54   7 1018.5  24.5  25.0 999.0 99.0 99.00
2014 02 11 19 50 278  4.6  5.6  1.60  8.33  6.44  10 1018.6  24.5  24.9 999.0 99.0 99.00
2014 02 11 20 50 353  4.7  6.0  1.46  9.09  6.38 102 1019.0  23.7  24.9 999.0 99.0 99.00
2014 02 11 21 50   1  2.9  4.0  1.42  7.69  6.31  13 1019.3  23.6  24.8 999.0 99.0 99.00
2014 02 11 22 50  25  2.5  3.4  1.36  9.09  6.31 111 1019.3  23.5  24.8 999.0 99.0 99.00
2014 02 11 23 50  35  1.9  2.6  1.45  8.33  6.53  84 1019.7  23.6  24.7 999.0 99.0 99.00
2014 02 12 00 50  91  1.5  2.1  1.26  9.09  6.41  91 1020.0  23.7  24.7 999.0 99.0 99.00
2014 02 12 01 50 129  2.1  2.6  1.32  9.09  6.32 112 1020.3  23.6  24.7 999.0 99.0 99.00
2014 02 12 02 50 138  2.3  2.8  1.31  8.33  6.64  93 1020.4  23.7  24.7 999.0 99.0 99.00
2014 02 12 03 50 137  2.4  3.0  1.28  9.09  6.47 114 1020.1  23.6  24.6 999.0 99.0 99.00
2014 02 12 04 50 147  2.0  2.7  1.38  9.09  6.72 114 1020.0  23.6  24.6 999.0 99.0 99.00
2014 02 12 05 50 159  1.8  2.3  1.48  9.09  6.70 112 1019.5  23.5  24.5 999.0 99.0 99.00
2014 02 12 06 50 189  1.6  2.2  1.38  9.09  6.57 124 1019.1  23.6  24.5 999.0 99.0 99.00
2014 02 12 07 50 201  2.1  2.7  1.47  8.33  6.50 123 1018.8  23.6  24.5 999.0 99.0 99.00
2014 02 12 08 50 203  2.2  3.0  1.43  9.09  6.38 122 1018.5  23.7  24.4 999.0 99.0 99.00
2014 02 12 09 50 201  2.0  2.8  1.44  8.33  6.41 109 1018.9  23.7  24.4 999.0 99.0 99.00
2014 02 12 10 50 200  1.7  2.4  1.38  8.33  6.51 120 1019.7  23.7  24.4 999.0 99.0 99.00
2014 02 12 11 50 194  2.5  3.0  1.36  9.09  6.51 130 1020.0  24.1  24.4 999.0 99.0 99.00
2014 02 12 12 50 192  2.5  3.0  1.38  9.09  6.82 119 1020.6  24.2  24.4 999.0 99.0 99.00
2014 02 12 13 50 183  3.3  4.2  1.30  8.33  6.65 119 1020.9  24.3  24.5 999.0 99.0 99.00
2014 02 12 14 50 199  3.7  4.6  1.34 10.00  6.98 122 1020.8  24.4  24.6 999.0 99.0 99.00
2014 02 12 15 50 207  3.5  4.2  1.38  9.09  7.18 126 1020.8  24.5  24.9 999.0 99.0 99.00
2014 02 12 16 50 223  3.8  4.6  1.24 10.00  6.82 129 1020.1  24.5  25.0 999.0 99.0 99.00
2014 02 12 17 50 233  3.7  5.2  1.41  9.09  7.06  98 1019.4  24.5  25.0 999.0 99.0 99.00
2014 02 12 18 50 218  2.6  3.6  1.37  9.09  6.88  82 1019.2  24.0  25.0 999.0 99.0 99.00
2014 02 12 19 50 188  6.9  9.3  1.43 10.00  6.98  75 1018.9  23.2  25.0 999.0 99.0 99.00
2014 02 12 20 50 184  2.9  3.6  1.68  9.09  7.20  78 1019.3  23.7  24.9 999.0 99.0 99.00
2014 02 12 21 50 234  3.8  4.5  1.41  7.69  6.50  10 1019.5  23.4  24.8 999.0 99.0 99.00
2014 02 12 22 50 169  1.7  2.4  1.40  9.09  6.71  90 1019.9  23.9  24.8 999.0 99.0 99.00
2014 02 12 23 50 142  1.3  2.2  1.53  9.09  7.01  40 1020.2  24.2  24.7 999.0 99.0 99.00
2014 02 13 00 50 121  2.2  2.9  1.39  8.33  6.85  13 1020.3  24.0  24.7 999.0 99.0 99.00
2014 02 13 01 50  90  2.0  2.6  1.56  9.09  7.19 102 1020.8  23.9  24.7 999.0 99.0 99.00
2014 02 13 02 50 117  3.1  3.8  1.43  9.09  7.17 104 1021.0  23.9  24.7 999.0 99.0 99.00
2014 02 13 03 50  98  2.9  4.2  1.37  8.33  7.26  80 1021.0  23.9  24.7 999.0 99.0 99.00
2014 02 13 04 50 107  3.7  4.4  1.45 10.00  7.40 105 1020.6  23.8  24.7 999.0 99.0 99.00
2014 02 13 05 50 115  4.7  5.9  1.42  8.33  7.35  58 1020.1  23.4  24.7 999.0 99.0 99.00
2014 02 13 06 50 201  1.0  1.8  1.50  9.09  6.96 109 1019.8  22.1  24.6 999.0 99.0 99.00
2014 02 13 07 50 171  3.0  5.1  1.50  8.33  6.90  98 1019.4  22.7  24.6 999.0 99.0 99.00
2014 02 13 08 50 143  6.5  7.8  1.39  8.33  6.21 106 1018.9  24.1  24.6 999.0 99.0 99.00
2014 02 13 09 50 148  6.7  8.4  1.47  9.09  5.82  71 1019.3  24.1  24.6 999.0 99.0 99.00
2014 02 13 10 50 138  8.0  9.7  1.55  8.33  5.53  84 1019.5  24.1  24.5 999.0 99.0 99.00
2014 02 13 11 50 143  8.5 10.1  1.40  8.33  5.10  53 1019.9  24.2  24.5 999.0 99.0 99.00
2014 02 13 12 50 142  8.6 12.4  1.55  9.09  5.12  91 1020.3  23.8  24.5 999.0 99.0 99.00
2014 02 13 13 50 151 10.7 12.5  1.82 10.00  5.42 130 1020.3  24.5  24.5 999.0 99.0 99.00
2014 02 13 14 50 150 10.6 13.0  1.85  5.26  5.03 138 1020.5  24.5  24.5 999.0 99.0 99.00
2014 02 13 15 50 146 11.2 13.9  2.06  5.56  5.45 135 1019.9  24.6  24.5 999.0 99.0 99.00
2014 02 13 16 50 144 10.2 13.6  2.13  5.56  5.62 132 1019.3  24.6  24.4 999.0 99.0 99.00
2014 02 13 18 50 150 10.2 12.5  2.50  9.09  5.90   1 1017.8  24.5  24.4 999.0 99.0 99.00
2014 02 13 19 50 154 10.2 12.4  2.53  6.67  5.94 142 1017.4  24.5  24.4 999.0 99.0 99.00
2014 02 13 20 50 160 11.0 13.1  2.58  6.67  5.91 140 1017.3  24.5  24.3 999.0 99.0 99.00
2014 02 13 21 50 156 10.0 12.2  2.72  6.67  6.00 137 1017.4  24.4  24.2 999.0 99.0 99.00
2014 02 13 22 50 158  9.8 12.0  2.55  7.14  6.02 132 1017.4  24.5  24.1 999.0 99.0 99.00
2014 02 13 23 50 168 11.1 18.1  2.67  7.14  5.97 126 1017.8  23.3  24.0 999.0 99.0 99.00
2014 02 14 00 50 163  9.8 12.5  2.70  7.69  6.14 132 1018.1  23.7  23.8 999.0 99.0 99.00
2014 02 14 01 50 163  9.8 12.3  2.62  7.14  5.84 136 1018.4  23.8  23.8 999.0 99.0 99.00
2014 02 14 02 50 163 10.9 13.5  2.67  7.69  5.97 131 1018.0  24.1  23.8 999.0 99.0 99.00
2014 02 14 03 50 166 10.6 13.2  2.67  7.14  6.09 134 1017.7  24.1  23.8 999.0 99.0 99.00
2014 02 14 04 50 170 11.7 14.5  2.79  7.14  6.18 158 1017.2  23.4  23.8 999.0 99.0 99.00
2014 02 14 05 50 175 11.6 14.3  2.70  7.69  6.11 140 1016.8  24.0  23.7 999.0 99.0 99.00
2014 02 14 06 50 169  9.8 12.0  2.63  7.69  6.09 137 1016.4  23.8  23.7 999.0 99.0 99.00
2014 02 14 07 50 165  9.1 11.4  2.54  7.14  5.94 149 1016.3  23.8  23.6 999.0 99.0 99.00
2014 02 14 08 50 187  8.8 10.5  2.65  7.14  6.08 136 1016.6  24.1  23.6 999.0 99.0 99.00
2014 02 14 09 50 177  9.3 11.4  2.51  7.69  5.97 138 1016.9  24.1  23.6 999.0 99.0 99.00
2014 02 14 10 50 184  9.4 11.2  2.36  7.69  5.86 149 1017.6  24.1  23.5 999.0 99.0 99.00
2014 02 14 11 50 179  9.5 11.0  2.50  7.69  6.07 139 1017.5  23.8  23.4 999.0 99.0 99.00
2014 02 14 12 50 176  9.2 11.3  2.53  7.69  6.07 142 1018.2  24.2  23.3 999.0 99.0 99.00
2014 02 14 13 50 183  8.6 10.4  2.48  8.33  6.07 125 1018.8  24.4  23.5 999.0 99.0 99.00
2014 02 14 14 50 182  5.9  6.8  2.41  8.33  6.17 126 1019.5  24.3  23.7 999.0 99.0 99.00
2014 02 14 15 50 181 10.7 14.6  2.53  7.69  6.40 134 1019.3  23.3  23.8 999.0 99.0 99.00
2014 02 14 16 50 221  7.5  9.2  2.44  7.69  6.17 143 1019.3  24.8  23.9 999.0 99.0 99.00
2014 02 14 17 50 201  6.6  7.9  2.52  8.33  6.27 119 1018.9  24.6  24.0 999.0 99.0 99.00
2014 02 14 18 50 208  5.4  6.7  2.29  7.14  5.89 132 1018.7  24.2  24.1 999.0 99.0 99.00
2014 02 14 19 50 210  7.7  9.4  2.23  6.67  6.03 153 1018.7  24.3  24.2 999.0 99.0 99.00
2014 02 14 20 50 220  6.1  7.4  2.36  7.69  6.00 138 1019.0  24.7  24.4 999.0 99.0 99.00
2014 02 14 21 50 250  8.3 10.6  2.35  7.14  6.09 140 1019.5  23.1  24.4 999.0 99.0 99.00
2014 02 14 22 50 247  6.2  9.3  2.17  8.33  6.13 128 1020.3  23.7  24.4 999.0 99.0 99.00
2014 02 14 23 50 243  6.3  7.5  2.28  7.14  6.07 158 1020.3  23.3  24.4 999.0 99.0 99.00
2014 02 15 00 50 185  5.9  8.8  2.30  9.09  6.24 122 1020.8  23.3  24.3 999.0 99.0 99.00
2014 02 15 01 50 212  5.1  6.2  2.16  7.69  6.14 125 1021.0  22.8  24.3 999.0 99.0 99.00
2014 02 15 02 50 190  5.6  7.4  2.18  7.69  6.30 133 1020.9  24.0  24.3 999.0 99.0 99.00
2014 02 15 03 50 196  5.7  6.6  2.09  8.33  6.43 122 1021.0  24.0  24.3 999.0 99.0 99.00
2014 02 15 04 50 179  5.8  8.9  2.13  7.69  6.49 122 1020.6  24.1  24.3 999.0 99.0 99.00
2014 02 15 05 50 196  5.6  7.1  2.35  7.69  6.68 121 1020.6  24.5  24.3 999.0 99.0 99.00
2014 02 15 06 50 181  6.6  7.9  2.17  8.33  6.55 115 1019.8  24.4  24.2 999.0 99.0 99.00
2014 02 15 07 50 184  7.1  8.2  2.34  9.09  6.73  90 1019.6  24.4  24.2 999.0 99.0 99.00
2014 02 15 08 50 192  6.9  8.5  2.53 13.79  6.86 305 1020.0  24.4  24.2 999.0 99.0 99.00
2014 02 15 09 50 185  8.0  9.6  2.51 13.79  7.18 298 1019.9  24.4  24.2 999.0 99.0 99.00
2014 02 15 10 50 180  8.1 10.0  2.78 12.90  7.35 295 1020.3  24.4  24.2 999.0 99.0 99.00
2014 02 15 11 50 180  6.9  8.5  2.87 12.12  7.53 290 1021.0  24.5  24.2 999.0 99.0 99.00
2014 02 15 12 50 177  7.3  8.9  3.19 12.12  7.89 286 1021.3  24.6  24.2 999.0 99.0 99.00
2014 02 15 13 50 184  6.8  8.5  2.98 12.12  7.57 300 1022.0  24.6  24.3 999.0 99.0 99.00
2014 02 15 14 50 179 10.3 13.1  2.76 11.43  7.39 291 1021.7  23.8  24.3 999.0 99.0 99.00
2014 02 15 15 50 185  9.5 11.8  3.14 12.12  7.53 289 1021.7  23.7  24.4 999.0 99.0 99.00
2014 02 15 16 50 182  9.8 11.6  2.91 10.81  7.03 285 1020.5  24.5  24.4 999.0 99.0 99.00
2014 02 15 17 50 181  9.3 11.3  2.91 11.43  6.75 287 1020.0  24.6  24.5 999.0 99.0 99.00
2014 02 15 18 50 169 13.3 16.6  3.14 10.00  6.76 291 1019.4  23.1  24.4 999.0 99.0 99.00
2014 02 15 19 50 171 11.7 13.8  3.07 11.43  6.52 288 1019.7  23.8  24.4 999.0 99.0 99.00
2014 02 15 20 50 175  9.8 12.0  3.41 10.81  6.94 271 1019.9  24.3  24.4 999.0 99.0 99.00
2014 02 15 21 50 184  8.4 10.1  3.54 11.43  7.19 287 1019.8  24.6  24.4 999.0 99.0 99.00
2014 02 15 22 50 186  9.2 11.4  3.24 11.43  6.95 297 1020.3  24.9  24.3 999.0 99.0 99.00
2014 02 15 23 50 193  8.2  9.9  3.14 11.43  7.20 284 1021.3  24.9  24.3 999.0 99.0 99.00
2014 02 16 00 50 188  9.3 11.6  2.74  9.09  6.67  12 1021.2  24.8  24.2 999.0 99.0 99.00
2014 02 16 01 50 191  8.7 11.3  2.77  8.33  6.50 129 1021.2  24.8  24.1 999.0 99.0 99.00
2014 02 16 02 50 189  8.9 11.2  2.93 10.81  6.70 291 1021.1  24.7  24.1 999.0 99.0 99.00
2014 02 16 03 50 192  9.2 11.1  2.83  9.09  6.82 178 1020.7  24.7  24.0 999.0 99.0 99.00
2014 02 16 04 50 193  9.3 11.2  2.78 10.00  6.70 279 1020.4  24.6  23.9 999.0 99.0 99.00
2014 02 16 05 50 193  9.9 12.2  2.87 10.00  6.65 263 1019.9  24.6  23.8 999.0 99.0 99.00
2014 02 16 06 50 195  8.7 10.8  2.74  9.09  6.52 116 1019.6  24.5  23.8 999.0 99.0 99.00
2014 02 16 07 50 194  9.3 11.5  3.03 10.00  6.79 267 1019.0  24.5  23.8 999.0 99.0 99.00
2014 02 16 08 50 194  8.7 10.6  2.86  9.09  6.52 219 1019.2  24.5  23.8 999.0 99.0 99.00
2014 02 16 09 50 192  7.9  9.4  2.65  9.09  6.50 129 1019.7  24.5  23.8 999.0 99.0 99.00
2014 02 16 10 50 204  7.8  9.8  2.66  9.09  6.59 220 1020.5  24.2  23.8 999.0 99.0 99.00
2014 02 16 11 50 200  6.7  8.5  2.78  8.33  6.52 120 1020.6  24.1  23.8 999.0 99.0 99.00
2014 02 16 12 50 191  8.1  9.4  2.65  9.09  6.70 150 1020.0  24.1  23.9 999.0 99.0 99.00
2014 02 16 13 50 193  9.6 11.8  2.45  9.09  6.28 122 1019.9  24.1  23.9 999.0 99.0 99.00
2014 02 16 14 50 201  8.0  9.7  2.64  9.09  6.49 141 1020.5  24.3  24.0 999.0 99.0 99.00
2014 02 16 15 50 201  8.1  9.7  2.55  8.33  6.41 114 1020.2  24.5  24.0 999.0 99.0 99.00
2014 02 16 16 50 211  8.8 11.0  2.63  9.09  6.38 102 1019.3  24.6  24.1 999.0 99.0 99.00
2014 02 16 17 50 216  8.0 10.1  2.38  9.09  6.02 304 1018.7  24.8  24.1 999.0 99.0 99.00
2014 02 16 18 50 208  6.8  8.5  2.55  9.09  6.38 292 1018.5  24.4  24.1 999.0 99.0 99.00
2014 02 16 19 50 234  7.1  9.8  2.61  7.14  6.22 183 1018.4  24.2  24.1 999.0 99.0 99.00
2014 02 16 20 50 232  7.9  9.5  2.55 10.00  6.13  84 1018.5  24.5  24.1 999.0 99.0 99.00
2014 02 16 21 50 238  8.5 10.4  2.56  9.09  6.26 292 1019.1  24.3  24.0 999.0 99.0 99.00
2014 02 16 22 50 245  7.9 11.1  2.30  9.09  6.16 252 1019.1  24.7  24.0 999.0 99.0 99.00
2014 02 16 23 50 289  8.2 11.0  2.61  9.09  6.79 342 1019.8  22.9  24.0 999.0 99.0 99.00
2014 02 17 00 50 253  7.9 11.2  3.08 13.79  7.63 320 1020.2  23.6  24.0 999.0 99.0 99.00
2014 02 17 01 50 256  7.5  9.4  3.18 11.43  7.73 308 1020.1  23.6  24.0 999.0 99.0 99.00
2014 02 17 02 50 280  6.7  8.9  3.40 12.90  8.24 310 1020.1  23.9  24.0 999.0 99.0 99.00
2014 02 17 03 50 253  5.8  7.6  3.83 13.79  8.92 313 1020.2  24.1  23.9 999.0 99.0 99.00
2014 02 17 04 50 259  5.4  6.9  3.86 13.79  8.61 311 1019.9  23.8  23.9 999.0 99.0 99.00
2014 02 17 05 50 303  3.4  4.7  3.91 13.79  8.68 317 1019.4  23.0  23.8 999.0 99.0 99.00
2014 02 17 06 50 288  3.4  4.9  3.56 13.79  8.74 309 1019.0  23.2  23.8 999.0 99.0 99.00
2014 02 17 07 50 304  2.6  4.4  3.60 12.90  8.66 306 1018.6  23.1  23.8 999.0 99.0 99.00
2014 02 17 08 50 277  3.1  4.9  3.71 12.90  8.79 302 1018.7  22.4  23.7 999.0 99.0 99.00
2014 02 17 09 50 341  5.7  7.3  3.36 12.90  8.57 301 1019.0  22.3  23.7 999.0 99.0 99.00
2014 02 17 10 50  26  5.3  6.2  2.85 12.90  8.12 316 1019.6  21.8  23.7 999.0 99.0 99.00
2014 02 17 11 50 350  5.4  7.1  2.87 12.12  8.25 310 1020.5  21.9  23.7 999.0 99.0 99.00
2014 02 17 12 50  47  4.6  5.7  3.22 12.12  8.48 305 1020.8  22.0  23.7 999.0 99.0 99.00
2014 02 17 13 50  87  4.0  5.6  3.23 10.81  8.41 303 1021.4  20.9  23.7 999.0 99.0 99.00
2014 02 17 14 50  70  2.1  3.3  2.89 12.12  8.37 307 1021.9  20.7  23.7 999.0 99.0 99.00
2014 02 17 15 50  28  5.4  6.4  2.83  9.09  7.97 323 1021.4  20.7  23.6 999.0 99.0 99.00
2014 02 17 16 50  31  4.3  6.2  3.00 11.43  8.30 307 1020.8  21.5  23.6 999.0 99.0 99.00
2014 02 17 17 50 351  5.7  7.1  2.87 11.43  8.08 315 1020.8  21.8  23.7 999.0 99.0 99.00
2014 02 17 18 50  10  6.2  7.7  2.82 11.43  7.99 322 1020.1  21.5  23.7 999.0 99.0 99.00
2014 02 17 19 50  19  4.8  5.8  3.08 11.43  8.23 312 1020.7  21.5  23.7 999.0 99.0 99.00
2014 02 17 20 50   1  6.9  9.0  3.02 10.81  8.20 320 1020.6  21.5  23.7 999.0 99.0 99.00
2014 02 17 21 50  12  6.0  7.2  2.89 11.43  8.13 327 1021.0  21.6  23.6 999.0 99.0 99.00
2014 02 17 22 50  17  6.4  8.1  2.79 11.43  8.21 326 1021.4  22.0  23.6 999.0 99.0 99.00
2014 02 17 23 50  33  5.6  7.2  2.91 11.43  8.37 326 1021.7  22.1  23.6 999.0 99.0 99.00
2014 02 18 00 50  37  6.8  8.3  2.66 10.00  7.96 324 1021.6  22.2  23.6 999.0 99.0 99.00
2014 02 18 01 50  15  7.9  9.6  2.76 10.00  8.11 334 1021.9  21.9  23.6 999.0 99.0 99.00
2014 02 18 02 50  31  7.7  9.6  2.53  9.09  7.61 356 1021.9  22.1  23.6 999.0 99.0 99.00
2014 02 18 03 50  19  8.0  9.3  2.83 10.00  7.69 343 1022.2  21.9  23.5 999.0 99.0 99.00
2014 02 18 04 50  17  7.9  9.9  2.38 10.81  6.96 351 1022.1  21.9  23.5 999.0 99.0 99.00
2014 02 18 05 50  17  8.6 10.2  2.60 12.12  7.01 347 1021.8  21.6  23.6 999.0 99.0 99.00
2014 02 18 06 50  22  8.4 10.3  2.65 12.90  7.33   2 1021.5  21.5  23.6 999.0 99.0 99.00
2014 02 18 07 50  31  8.2  9.7  2.52 11.43  7.24 346 1021.5  21.6  23.6 999.0 99.0 99.00
2014 02 18 08 50  25  8.1  9.8  2.68 12.90  7.38 355 1021.8  21.6  23.6 999.0 99.0 99.00
2014 02 18 09 50  33  8.1  9.8  2.76 10.00  7.48  27 1022.3  21.7  23.6 999.0 99.0 99.00
2014 02 18 10 50  41  7.8 10.0  2.84 11.43  7.50 350 1022.9  21.8  23.6 999.0 99.0 99.00
2014 02 18 11 50  42  8.2 10.5  2.60 10.00  7.10  29 1023.4  21.9  23.5 999.0 99.0 99.00
2014 02 18 12 50  47  8.4 10.1  2.76 10.00  7.37  37 1023.8  21.9  23.5 999.0 99.0 99.00
2014 02 18 13 50  55  8.0  9.8  2.57 11.43  7.18 345 1024.2  21.9  23.5 999.0 99.0 99.00
2014 02 18 14 50  56  8.5 10.6  2.87 11.43  7.50 354 1024.2  22.1  23.5 999.0 99.0 99.00
2014 02 18 15 50  65  8.5 10.5  2.56 10.00  7.02  70 1024.3  22.0  23.5 999.0 99.0 99.00
2014 02 18 16 50  71  7.5  9.0  2.53 10.81  7.11  21 1024.1  21.9  23.5 999.0 99.0 99.00
2014 02 18 17 50  55  7.8  9.8  2.73 10.00  7.12   7 1023.6  22.0  23.5 999.0 99.0 99.00
2014 02 18 18 50  70  8.2  9.8  2.59 10.81  7.10   8 1023.4  21.8  23.5 999.0 99.0 99.00
2014 02 18 19 50  73  8.9 10.9  2.50  9.09  6.54   7 1023.3  21.6  23.5 999.0 99.0 99.00
2014 02 18 20 50  73  8.3  9.7  2.50  9.09  6.74  15 1023.7  21.7  23.5 999.0 99.0 99.00
